States,Zone,Period,Year,temp_change,Baseline mean
Karnataka,South,Jan,1981,-0.31999999999999673,23.33
Karnataka,South,Feb,1981,0.019999999999999574,25.45
Karnataka,South,Mar,1981,-0.22999999999999687,28.08
Karnataka,South,Apr,1981,0.10000000000000142,29.75
Karnataka,South,May,1981,0.120000000000001,29.43
Karnataka,South,Jun,1981,-0.13000000000000256,26.69
Karnataka,South,Jul,1981,0.14000000000000057,25.24
Karnataka,South,Aug,1981,-0.28000000000000114,25.02
Karnataka,South,Sep,1981,-0.13999999999999702,25.4
Karnataka,South,Oct,1981,0.08999999999999986,25.47
Karnataka,South,Nov,1981,-0.48999999999999844,24.18
Karnataka,South,Dec,1981,-0.21999999999999886,23.0
Karnataka,South,Annual,1981,-0.11000000000000298,25.92
Karnataka,South,Winter,1981,-0.15000000000000213,24.39
Karnataka,South,Summer,1981,0.0,29.08
Karnataka,South,Monsoon,1981,-0.10000000000000142,25.59
Karnataka,South,Post Monsoon,1981,-0.1999999999999993,24.21
Kerala,South,Jan,1981,-0.1999999999999993,25.39
Kerala,South,Feb,1981,-0.3000000000000007,26.3
Kerala,South,Mar,1981,0.120000000000001,27.64
Kerala,South,Apr,1981,0.19000000000000128,28.43
Kerala,South,May,1981,0.16000000000000014,27.79
Kerala,South,Jun,1981,-0.5,25.99
Kerala,South,Jul,1981,0.25,25.22
Kerala,South,Aug,1981,-0.060000000000002274,25.37
Kerala,South,Sep,1981,-0.4299999999999997,25.82
Kerala,South,Oct,1981,0.019999999999999574,25.98
Kerala,South,Nov,1981,-0.07000000000000028,25.78
Kerala,South,Dec,1981,-0.22999999999999687,25.33
Kerala,South,Annual,1981,-0.0799999999999983,26.25
Kerala,South,Winter,1981,-0.23999999999999844,25.84
Kerala,South,Summer,1981,0.16000000000000014,27.95
Kerala,South,Monsoon,1981,-0.17999999999999972,25.6
Kerala,South,Post Monsoon,1981,-0.09999999999999787,25.7
Lakshadweep,South,Jan,1981,-0.3000000000000007,27.1
Lakshadweep,South,Feb,1981,-0.28999999999999915,27.09
Lakshadweep,South,Mar,1981,0.23999999999999844,27.76
Lakshadweep,South,Apr,1981,0.129999999999999,28.57
Lakshadweep,South,May,1981,0.26000000000000156,28.34
Lakshadweep,South,Jun,1981,-0.6899999999999977,27.29
Lakshadweep,South,Jul,1981,0.3000000000000007,27.0
Lakshadweep,South,Aug,1981,0.03999999999999915,26.96
Lakshadweep,South,Sep,1981,-0.33999999999999986,26.94
Lakshadweep,South,Oct,1981,0.010000000000001563,27.29
Lakshadweep,South,Nov,1981,-0.10999999999999943,27.41
Lakshadweep,South,Dec,1981,-0.129999999999999,27.43
Lakshadweep,South,Annual,1981,-0.07000000000000028,27.43
Lakshadweep,South,Winter,1981,-0.28999999999999915,27.09
Lakshadweep,South,Summer,1981,0.21000000000000085,28.22
Lakshadweep,South,Monsoon,1981,-0.1700000000000017,27.05
Lakshadweep,South,Post Monsoon,1981,-0.0799999999999983,27.38
Madhya Pradesh,Central,Jan,1981,-0.41000000000000014,17.61
Madhya Pradesh,Central,Feb,1981,0.5199999999999996,20.51
Madhya Pradesh,Central,Mar,1981,-0.6799999999999997,25.62
Madhya Pradesh,Central,Apr,1981,0.28999999999999915,30.51
Madhya Pradesh,Central,May,1981,-0.28000000000000114,33.61
Madhya Pradesh,Central,Jun,1981,0.9399999999999977,31.96
Madhya Pradesh,Central,Jul,1981,-0.5199999999999996,27.75
Madhya Pradesh,Central,Aug,1981,-0.0799999999999983,26.56
Madhya Pradesh,Central,Sep,1981,0.5,26.93
Madhya Pradesh,Central,Oct,1981,0.00999999999999801,25.89
Madhya Pradesh,Central,Nov,1981,-1.3000000000000007,21.92
Madhya Pradesh,Central,Dec,1981,-0.629999999999999,18.4
Madhya Pradesh,Central,Annual,1981,-0.14000000000000057,25.61
Madhya Pradesh,Central,Winter,1981,0.060000000000002274,19.06
Madhya Pradesh,Central,Summer,1981,-0.21999999999999886,29.91
Madhya Pradesh,Central,Monsoon,1981,0.21000000000000085,28.3
Madhya Pradesh,Central,Post Monsoon,1981,-0.6400000000000006,22.07
Maharashtra,West,Jan,1981,-0.6600000000000001,22.04
Maharashtra,West,Feb,1981,0.26000000000000156,24.33
Maharashtra,West,Mar,1981,-0.490000000000002,28.05
Maharashtra,West,Apr,1981,0.11000000000000298,31.24
Maharashtra,West,May,1981,-0.11999999999999744,32.72
Maharashtra,West,Jun,1981,0.5899999999999999,29.79
Maharashtra,West,Jul,1981,-0.1700000000000017,26.89
Maharashtra,West,Aug,1981,-0.3099999999999987,26.11
Maharashtra,West,Sep,1981,0.25,26.61
Maharashtra,West,Oct,1981,0.10000000000000142,26.58
Maharashtra,West,Nov,1981,-1.1600000000000001,24.04
Maharashtra,West,Dec,1981,-0.4399999999999977,21.99
Maharashtra,West,Annual,1981,-0.16999999999999815,26.7
Maharashtra,West,Winter,1981,-0.20000000000000284,23.19
Maharashtra,West,Summer,1981,-0.1700000000000017,30.67
Maharashtra,West,Monsoon,1981,0.08999999999999986,27.35
Maharashtra,West,Post Monsoon,1981,-0.5,24.2
Manipur,North East,Jan,1981,0.17999999999999972,13.44
Manipur,North East,Feb,1981,0.040000000000000924,15.18
Manipur,North East,Mar,1981,-0.6900000000000013,18.46
Manipur,North East,Apr,1981,-1.120000000000001,20.61
Manipur,North East,May,1981,-0.389999999999997,21.83
Manipur,North East,Jun,1981,0.360000000000003,22.56
Manipur,North East,Jul,1981,-0.16000000000000014,22.82
Manipur,North East,Aug,1981,0.21000000000000085,22.9
Manipur,North East,Sep,1981,0.00999999999999801,22.82
Manipur,North East,Oct,1981,0.28999999999999915,21.36
Manipur,North East,Nov,1981,0.3999999999999986,17.84
Manipur,North East,Dec,1981,-0.17999999999999972,14.74
Manipur,North East,Annual,1981,-0.08999999999999986,19.55
Manipur,North East,Winter,1981,0.10999999999999943,14.31
Manipur,North East,Summer,1981,-0.7300000000000004,20.3
Manipur,North East,Monsoon,1981,0.09999999999999787,22.78
Manipur,North East,Post Monsoon,1981,0.16999999999999815,17.98
Meghalaya,North East,Jan,1981,-0.08999999999999986,15.14
Meghalaya,North East,Feb,1981,0.03999999999999915,17.14
Meghalaya,North East,Mar,1981,-0.759999999999998,21.02
Meghalaya,North East,Apr,1981,-1.5599999999999987,22.95
Meghalaya,North East,May,1981,-0.6600000000000001,23.75
Meghalaya,North East,Jun,1981,0.5399999999999991,24.75
Meghalaya,North East,Jul,1981,-0.21999999999999886,25.13
Meghalaya,North East,Aug,1981,0.3200000000000003,25.43
Meghalaya,North East,Sep,1981,-0.07000000000000028,24.98
Meghalaya,North East,Oct,1981,0.46999999999999886,23.55
Meghalaya,North East,Nov,1981,0.120000000000001,20.0
Meghalaya,North East,Dec,1981,-0.370000000000001,16.5
Meghalaya,North East,Annual,1981,-0.18999999999999773,21.7
Meghalaya,North East,Winter,1981,-0.019999999999999574,16.14
Meghalaya,North East,Summer,1981,-1.0,22.58
Meghalaya,North East,Monsoon,1981,0.14999999999999858,25.07
Meghalaya,North East,Post Monsoon,1981,0.07000000000000028,20.02
Mizoram,North East,Jan,1981,0.16000000000000014,15.66
Mizoram,North East,Feb,1981,-0.21000000000000085,17.57
Mizoram,North East,Mar,1981,-0.6499999999999986,21.09
Mizoram,North East,Apr,1981,-1.5599999999999987,23.15
Mizoram,North East,May,1981,-0.6199999999999974,23.81
Mizoram,North East,Jun,1981,0.26000000000000156,23.74
Mizoram,North East,Jul,1981,-0.4800000000000004,23.81
Mizoram,North East,Aug,1981,0.22000000000000242,23.9
Mizoram,North East,Sep,1981,-0.08999999999999986,24.06
Mizoram,North East,Oct,1981,0.2799999999999976,23.1
Mizoram,North East,Nov,1981,0.4200000000000017,20.06
Mizoram,North East,Dec,1981,-0.41000000000000014,16.98
Mizoram,North East,Annual,1981,-0.21999999999999886,21.41
Mizoram,North East,Winter,1981,-0.030000000000001137,16.62
Mizoram,North East,Summer,1981,-0.9500000000000028,22.69
Mizoram,North East,Monsoon,1981,-0.019999999999999574,23.88
Mizoram,North East,Post Monsoon,1981,0.08999999999999986,20.05
Nagaland,North East,Jan,1981,-0.040000000000000924,12.64
Nagaland,North East,Feb,1981,0.27999999999999936,14.26
Nagaland,North East,Mar,1981,-0.7699999999999996,17.25
Nagaland,North East,Apr,1981,-0.7100000000000009,19.37
Nagaland,North East,May,1981,-0.33000000000000185,21.28
Nagaland,North East,Jun,1981,0.39000000000000057,22.81
Nagaland,North East,Jul,1981,0.029999999999997584,23.03
Nagaland,North East,Aug,1981,0.33000000000000185,23.22
Nagaland,North East,Sep,1981,0.1700000000000017,22.83
Nagaland,North East,Oct,1981,0.5700000000000003,20.89
Nagaland,North East,Nov,1981,0.41000000000000014,17.03
Nagaland,North East,Dec,1981,-0.5,13.83
Nagaland,North East,Annual,1981,-0.019999999999999574,19.04
Nagaland,North East,Winter,1981,0.120000000000001,13.45
Nagaland,North East,Summer,1981,-0.6000000000000014,19.3
Nagaland,North East,Monsoon,1981,0.23000000000000043,22.97
Nagaland,North East,Post Monsoon,1981,0.16000000000000014,17.25
Orissa,East,Jan,1981,-0.5,20.06
Orissa,East,Feb,1981,-0.019999999999999574,22.93
Orissa,East,Mar,1981,-0.8900000000000006,26.67
Orissa,East,Apr,1981,-0.8299999999999983,29.74
Orissa,East,May,1981,-0.9499999999999993,31.41
Orissa,East,Jun,1981,0.28000000000000114,29.91
Orissa,East,Jul,1981,-0.2099999999999973,27.24
Orissa,East,Aug,1981,-0.030000000000001137,26.98
Orissa,East,Sep,1981,-0.11000000000000298,27.19
Orissa,East,Oct,1981,0.0799999999999983,26.03
Orissa,East,Nov,1981,-0.5700000000000003,22.92
Orissa,East,Dec,1981,-0.4399999999999977,20.06
Orissa,East,Annual,1981,-0.3500000000000014,25.93
Orissa,East,Winter,1981,-0.26000000000000156,21.5
Orissa,East,Summer,1981,-0.8900000000000006,29.27
Orissa,East,Monsoon,1981,-0.019999999999999574,27.83
Orissa,East,Post Monsoon,1981,-0.3200000000000003,23.01
Puducherry,South,Jan,1981,-0.18000000000000327,25.42
Puducherry,South,Feb,1981,-0.28999999999999915,26.38
Puducherry,South,Mar,1981,0.03999999999999915,28.03
Puducherry,South,Apr,1981,0.19000000000000128,29.82
Puducherry,South,May,1981,0.16000000000000014,31.1
Puducherry,South,Jun,1981,-0.23999999999999844,30.52
Puducherry,South,Jul,1981,0.18999999999999773,29.53
Puducherry,South,Aug,1981,-0.15000000000000213,28.96
Puducherry,South,Sep,1981,-0.4400000000000013,28.73
Puducherry,South,Oct,1981,-0.019999999999999574,27.88
Puducherry,South,Nov,1981,-0.14000000000000057,26.6
Puducherry,South,Dec,1981,-0.28000000000000114,25.67
Puducherry,South,Annual,1981,-0.08999999999999986,28.22
Puducherry,South,Winter,1981,-0.22999999999999687,25.9
Puducherry,South,Summer,1981,0.13000000000000256,29.65
Puducherry,South,Monsoon,1981,-0.16000000000000014,29.44
Puducherry,South,Post Monsoon,1981,-0.14999999999999858,26.72
Punjab,North,Jan,1981,0.41999999999999993,12.98
Punjab,North,Feb,1981,0.5899999999999999,15.84
Punjab,North,Mar,1981,-1.1099999999999994,21.11
Punjab,North,Apr,1981,0.3500000000000014,27.2
Punjab,North,May,1981,0.5199999999999996,31.59
Punjab,North,Jun,1981,0.45000000000000284,33.61
Punjab,North,Jul,1981,-0.6799999999999997,31.36
Punjab,North,Aug,1981,0.10000000000000142,30.32
Punjab,North,Sep,1981,0.3099999999999987,29.32
Punjab,North,Oct,1981,-0.75,25.62
Punjab,North,Nov,1981,-1.1999999999999993,19.36
Punjab,North,Dec,1981,-0.5899999999999999,14.48
Punjab,North,Annual,1981,-0.129999999999999,24.4
Punjab,North,Winter,1981,0.5099999999999998,14.41
Punjab,North,Summer,1981,-0.08999999999999986,26.64
Punjab,North,Monsoon,1981,0.05000000000000071,31.15
Punjab,North,Post Monsoon,1981,-0.8500000000000014,19.82
Rajasthan,North,Jan,1981,0.28000000000000114,15.62
Rajasthan,North,Feb,1981,0.5100000000000016,18.65
Rajasthan,North,Mar,1981,-0.8499999999999979,24.31
Rajasthan,North,Apr,1981,0.4499999999999993,29.79
Rajasthan,North,May,1981,0.04999999999999716,33.38
Rajasthan,North,Jun,1981,0.9299999999999997,33.5
Rajasthan,North,Jul,1981,-0.5700000000000003,30.62
Rajasthan,North,Aug,1981,-0.010000000000001563,29.16
Rajasthan,North,Sep,1981,0.8399999999999999,29.01
Rajasthan,North,Oct,1981,-0.17999999999999972,27.03
Rajasthan,North,Nov,1981,-1.3999999999999986,21.79
Rajasthan,North,Dec,1981,-0.21999999999999886,17.16
Rajasthan,North,Annual,1981,-0.00999999999999801,25.83
Rajasthan,North,Winter,1981,0.39000000000000057,17.14
Rajasthan,North,Summer,1981,-0.120000000000001,29.16
Rajasthan,North,Monsoon,1981,0.3000000000000007,30.57
Rajasthan,North,Post Monsoon,1981,-0.5999999999999979,21.99
Sikkim,North East,Jan,1981,-1.1900000000000004,-3.75
Sikkim,North East,Feb,1981,0.31000000000000005,-2.44
Sikkim,North East,Mar,1981,-0.9700000000000001,1.1
Sikkim,North East,Apr,1981,-1.02,4.58
Sikkim,North East,May,1981,-0.8399999999999999,7.66
Sikkim,North East,Jun,1981,0.2599999999999998,10.61
Sikkim,North East,Jul,1981,-0.02999999999999936,11.19
Sikkim,North East,Aug,1981,0.620000000000001,10.94
Sikkim,North East,Sep,1981,-0.07000000000000028,9.5
Sikkim,North East,Oct,1981,0.5300000000000002,5.58
Sikkim,North East,Nov,1981,-0.2499999999999999,1.14
Sikkim,North East,Dec,1981,-1.2899999999999998,-1.84
Sikkim,North East,Annual,1981,-0.3299999999999992,4.52
Sikkim,North East,Winter,1981,-0.43999999999999995,-3.1
Sikkim,North East,Summer,1981,-0.9500000000000002,4.45
Sikkim,North East,Monsoon,1981,0.1999999999999993,10.56
Sikkim,North East,Post Monsoon,1981,-0.33000000000000007,1.62
Tamil Nadu,South,Jan,1981,-0.14999999999999858,24.74
Tamil Nadu,South,Feb,1981,-0.28999999999999915,26.05
Tamil Nadu,South,Mar,1981,0.08000000000000185,27.95
Tamil Nadu,South,Apr,1981,0.17999999999999972,29.68
Tamil Nadu,South,May,1981,0.129999999999999,30.02
Tamil Nadu,South,Jun,1981,-0.28999999999999915,28.93
Tamil Nadu,South,Jul,1981,0.19000000000000128,28.08
Tamil Nadu,South,Aug,1981,-0.14000000000000057,27.76
Tamil Nadu,South,Sep,1981,-0.4800000000000004,27.67
Tamil Nadu,South,Oct,1981,0.0,26.88
Tamil Nadu,South,Nov,1981,-0.07000000000000028,25.62
Tamil Nadu,South,Dec,1981,-0.2900000000000027,24.69
Tamil Nadu,South,Annual,1981,-0.08999999999999986,27.34
Tamil Nadu,South,Winter,1981,-0.21999999999999886,25.4
Tamil Nadu,South,Summer,1981,0.13000000000000256,29.22
Tamil Nadu,South,Monsoon,1981,-0.17999999999999972,28.11
Tamil Nadu,South,Post Monsoon,1981,-0.120000000000001,25.73
Tripura,North East,Jan,1981,0.129999999999999,17.91
Tripura,North East,Feb,1981,-0.240000000000002,20.26
Tripura,North East,Mar,1981,-0.8299999999999983,24.47
Tripura,North East,Apr,1981,-1.8200000000000003,26.71
Tripura,North East,May,1981,-0.75,27.31
Tripura,North East,Jun,1981,0.33000000000000185,27.47
Tripura,North East,Jul,1981,-0.4400000000000013,27.52
Tripura,North East,Aug,1981,0.23000000000000043,27.7
Tripura,North East,Sep,1981,-0.120000000000001,27.66
Tripura,North East,Oct,1981,0.3000000000000007,26.45
Tripura,North East,Nov,1981,0.33999999999999986,22.9
Tripura,North East,Dec,1981,-0.41999999999999815,19.22
Tripura,North East,Annual,1981,-0.2699999999999996,24.63
Tripura,North East,Winter,1981,-0.05999999999999872,19.09
Tripura,North East,Summer,1981,-1.129999999999999,26.16
Tripura,North East,Monsoon,1981,0.0,27.59
Tripura,North East,Post Monsoon,1981,0.07000000000000028,22.86
Uttar Pradesh,Central,Jan,1981,-0.33000000000000007,15.53
Uttar Pradesh,Central,Feb,1981,0.4400000000000013,18.49
Uttar Pradesh,Central,Mar,1981,-0.9700000000000024,24.03
Uttar Pradesh,Central,Apr,1981,-0.07000000000000028,29.72
Uttar Pradesh,Central,May,1981,-0.4200000000000017,32.97
Uttar Pradesh,Central,Jun,1981,0.5700000000000003,33.17
Uttar Pradesh,Central,Jul,1981,-0.5899999999999999,30.07
Uttar Pradesh,Central,Aug,1981,0.14000000000000057,29.16
Uttar Pradesh,Central,Sep,1981,0.3100000000000023,28.86
Uttar Pradesh,Central,Oct,1981,-0.23999999999999844,26.52
Uttar Pradesh,Central,Nov,1981,-1.2300000000000004,21.53
Uttar Pradesh,Central,Dec,1981,-0.870000000000001,16.8
Uttar Pradesh,Central,Annual,1981,-0.2699999999999996,25.57
Uttar Pradesh,Central,Winter,1981,0.05999999999999872,17.01
Uttar Pradesh,Central,Summer,1981,-0.48999999999999844,28.91
Uttar Pradesh,Central,Monsoon,1981,0.10000000000000142,30.32
Uttar Pradesh,Central,Post Monsoon,1981,-0.7800000000000011,21.62
Uttarakhand,Central,Jan,1981,-0.03000000000000025,4.9
Uttarakhand,Central,Feb,1981,0.5699999999999994,6.74
Uttarakhand,Central,Mar,1981,-1.1099999999999994,11.18
Uttarakhand,Central,Apr,1981,-0.030000000000001137,15.97
Uttarakhand,Central,May,1981,0.21000000000000085,18.95
Uttarakhand,Central,Jun,1981,0.23000000000000043,20.37
Uttarakhand,Central,Jul,1981,-0.6099999999999994,19.68
Uttarakhand,Central,Aug,1981,0.19000000000000128,19.31
Uttarakhand,Central,Sep,1981,0.030000000000001137,17.89
Uttarakhand,Central,Oct,1981,-0.8199999999999985,14.62
Uttarakhand,Central,Nov,1981,-1.6100000000000012,10.3
Uttarakhand,Central,Dec,1981,-1.1500000000000004,6.9
Uttarakhand,Central,Annual,1981,-0.33999999999999986,13.9
Uttarakhand,Central,Winter,1981,0.2699999999999996,5.82
Uttarakhand,Central,Summer,1981,-0.3099999999999987,15.37
Uttarakhand,Central,Monsoon,1981,-0.03999999999999915,19.31
Uttarakhand,Central,Post Monsoon,1981,-1.1999999999999993,10.61
West Bengal,East,Jan,1981,-0.34999999999999787,18.47
West Bengal,East,Feb,1981,-0.17999999999999972,21.2
West Bengal,East,Mar,1981,-1.0500000000000007,25.87
West Bengal,East,Apr,1981,-2.039999999999999,29.15
West Bengal,East,May,1981,-1.4199999999999982,30.02
West Bengal,East,Jun,1981,0.21000000000000085,29.64
West Bengal,East,Jul,1981,-0.2799999999999976,28.49
West Bengal,East,Aug,1981,0.29999999999999716,28.44
West Bengal,East,Sep,1981,-0.14999999999999858,28.22
West Bengal,East,Oct,1981,0.2900000000000027,26.88
West Bengal,East,Nov,1981,-0.17999999999999972,23.02
West Bengal,East,Dec,1981,-0.7199999999999989,19.23
West Bengal,East,Annual,1981,-0.46999999999999886,25.72
West Bengal,East,Winter,1981,-0.259999999999998,19.83
West Bengal,East,Summer,1981,-1.5100000000000016,28.35
West Bengal,East,Monsoon,1981,0.019999999999999574,28.7
West Bengal,East,Post Monsoon,1981,-0.1999999999999993,23.04
Andaman and Nicobar,South,Jan,1982,-0.889999999999997,26.15
Andaman and Nicobar,South,Feb,1982,-0.490000000000002,26.35
Andaman and Nicobar,South,Mar,1982,-0.23000000000000043,27.16
Andaman and Nicobar,South,Apr,1982,-0.4400000000000013,28.27
Andaman and Nicobar,South,May,1982,0.030000000000001137,27.9
Andaman and Nicobar,South,Jun,1982,-0.4400000000000013,27.16
Andaman and Nicobar,South,Jul,1982,-0.5899999999999999,26.81
Andaman and Nicobar,South,Aug,1982,-0.6099999999999994,26.82
Andaman and Nicobar,South,Sep,1982,-0.4800000000000004,26.68
Andaman and Nicobar,South,Oct,1982,-0.3999999999999986,26.86
Andaman and Nicobar,South,Nov,1982,-0.030000000000001137,27.07
Andaman and Nicobar,South,Dec,1982,-1.0999999999999979,26.63
Andaman and Nicobar,South,Annual,1982,-0.46999999999999886,26.99
Andaman and Nicobar,South,Winter,1982,-0.6900000000000013,26.25
Andaman and Nicobar,South,Summer,1982,-0.22000000000000242,27.78
Andaman and Nicobar,South,Monsoon,1982,-0.5300000000000011,26.87
Andaman and Nicobar,South,Post Monsoon,1982,-0.5100000000000016,26.85
Andhra Pradesh,South,Jan,1982,0.370000000000001,23.33
Andhra Pradesh,South,Feb,1982,0.1999999999999993,25.87
Andhra Pradesh,South,Mar,1982,-0.120000000000001,28.87
Andhra Pradesh,South,Apr,1982,-0.1999999999999993,31.49
Andhra Pradesh,South,May,1982,-0.6000000000000014,32.88
Andhra Pradesh,South,Jun,1982,0.26000000000000156,30.61
Andhra Pradesh,South,Jul,1982,0.5899999999999999,28.3
Andhra Pradesh,South,Aug,1982,0.05000000000000071,27.75
Andhra Pradesh,South,Sep,1982,0.120000000000001,27.84
Andhra Pradesh,South,Oct,1982,0.28000000000000114,26.93
Andhra Pradesh,South,Nov,1982,0.33000000000000185,24.65
Andhra Pradesh,South,Dec,1982,0.3500000000000014,22.95
Andhra Pradesh,South,Annual,1982,0.14000000000000057,27.62
Andhra Pradesh,South,Winter,1982,0.28999999999999915,24.6
Andhra Pradesh,South,Summer,1982,-0.3099999999999987,31.08
Andhra Pradesh,South,Monsoon,1982,0.25,28.63
Andhra Pradesh,South,Post Monsoon,1982,0.3099999999999987,24.85
Arunachal Pradesh,North East,Jan,1982,0.23000000000000043,11.12
Arunachal Pradesh,North East,Feb,1982,-1.1099999999999994,13.03
Arunachal Pradesh,North East,Mar,1982,-0.35999999999999943,16.07
Arunachal Pradesh,North East,Apr,1982,-1.1400000000000006,18.61
Arunachal Pradesh,North East,May,1982,-0.019999999999999574,21.14
Arunachal Pradesh,North East,Jun,1982,-0.3000000000000007,23.18
Arunachal Pradesh,North East,Jul,1982,0.08000000000000185,23.59
Arunachal Pradesh,North East,Aug,1982,0.4299999999999997,23.73
Arunachal Pradesh,North East,Sep,1982,0.22000000000000242,22.74
Arunachal Pradesh,North East,Oct,1982,-0.5599999999999987,20.09
Arunachal Pradesh,North East,Nov,1982,-1.0,15.73
Arunachal Pradesh,North East,Dec,1982,-1.0099999999999998,12.26
Arunachal Pradesh,North East,Annual,1982,-0.38000000000000256,18.44
Arunachal Pradesh,North East,Winter,1982,-0.4399999999999995,12.08
Arunachal Pradesh,North East,Summer,1982,-0.5,18.6
Arunachal Pradesh,North East,Monsoon,1982,0.11000000000000298,23.31
Arunachal Pradesh,North East,Post Monsoon,1982,-0.8600000000000012,16.03
Assam,North East,Jan,1982,0.6099999999999994,16.19
Assam,North East,Feb,1982,-0.6700000000000017,18.32
Assam,North East,Mar,1982,-0.8200000000000003,21.92
Assam,North East,Apr,1982,-0.9499999999999993,23.95
Assam,North East,May,1982,0.25,25.42
Assam,North East,Jun,1982,-0.14999999999999858,26.86
Assam,North East,Jul,1982,0.259999999999998,27.21
Assam,North East,Aug,1982,0.28000000000000114,27.45
Assam,North East,Sep,1982,0.16999999999999815,26.82
Assam,North East,Oct,1982,-0.33000000000000185,24.96
Assam,North East,Nov,1982,-0.879999999999999,21.09
Assam,North East,Dec,1982,-0.6199999999999974,17.38
Assam,North East,Annual,1982,-0.23999999999999844,23.13
Assam,North East,Winter,1982,-0.030000000000001137,17.26
Assam,North East,Summer,1982,-0.5,23.76
Assam,North East,Monsoon,1982,0.14000000000000057,27.09
Assam,North East,Post Monsoon,1982,-0.6099999999999994,21.14
Bihar,East,Jan,1982,0.6699999999999982,16.46
Bihar,East,Feb,1982,-0.6900000000000013,19.1
Bihar,East,Mar,1982,-1.8000000000000007,24.29
Bihar,East,Apr,1982,-0.7000000000000028,29.03
Bihar,East,May,1982,-0.0799999999999983,30.95
Bihar,East,Jun,1982,-0.46000000000000085,30.94
Bihar,East,Jul,1982,1.1899999999999977,29.19
Bihar,East,Aug,1982,0.0,29.0
Bihar,East,Sep,1982,0.3299999999999983,28.62
Bihar,East,Oct,1982,-0.41000000000000014,26.74
Bihar,East,Nov,1982,-0.4800000000000004,22.09
Bihar,East,Dec,1982,-0.1999999999999993,17.65
Bihar,East,Annual,1982,-0.21999999999999886,25.34
Bihar,East,Winter,1982,-0.010000000000001563,17.78
Bihar,East,Summer,1982,-0.8599999999999994,28.09
Bihar,East,Monsoon,1982,0.259999999999998,29.44
Bihar,East,Post Monsoon,1982,-0.35999999999999943,22.16
Chandigarh,North,Jan,1982,0.6500000000000004,12.65
Chandigarh,North,Feb,1982,-1.75,15.35
Chandigarh,North,Mar,1982,-2.8100000000000023,20.51
Chandigarh,North,Apr,1982,-1.3000000000000007,26.5
Chandigarh,North,May,1982,-2.5599999999999987,30.56
Chandigarh,North,Jun,1982,-0.5800000000000018,31.98
Chandigarh,North,Jul,1982,0.629999999999999,29.77
Chandigarh,North,Aug,1982,-0.11999999999999744,28.72
Chandigarh,North,Sep,1982,-0.379999999999999,27.98
Chandigarh,North,Oct,1982,-0.129999999999999,24.63
Chandigarh,North,Nov,1982,-0.10999999999999943,18.81
Chandigarh,North,Dec,1982,0.16000000000000014,14.34
Chandigarh,North,Annual,1982,-0.6900000000000013,23.48
Chandigarh,North,Winter,1982,-0.5500000000000007,14.0
Chandigarh,North,Summer,1982,-2.2200000000000024,25.85
Chandigarh,North,Monsoon,1982,-0.10999999999999943,29.61
Chandigarh,North,Post Monsoon,1982,-0.030000000000001137,19.26
Chhattisgarh,Central,Jan,1982,0.8699999999999974,19.35
Chhattisgarh,Central,Feb,1982,-0.26000000000000156,22.32
Chhattisgarh,Central,Mar,1982,-1.0199999999999996,26.66
Chhattisgarh,Central,Apr,1982,-0.629999999999999,30.75
Chhattisgarh,Central,May,1982,-0.9399999999999977,33.29
Chhattisgarh,Central,Jun,1982,0.11000000000000298,30.9
Chhattisgarh,Central,Jul,1982,1.2199999999999989,27.07
Chhattisgarh,Central,Aug,1982,-0.240000000000002,26.57
Chhattisgarh,Central,Sep,1982,0.010000000000001563,26.86
Chhattisgarh,Central,Oct,1982,0.129999999999999,25.61
Chhattisgarh,Central,Nov,1982,-0.019999999999999574,22.2
Chhattisgarh,Central,Dec,1982,0.35999999999999943,19.28
Chhattisgarh,Central,Annual,1982,-0.029999999999997584,25.9
Chhattisgarh,Central,Winter,1982,0.3000000000000007,20.84
Chhattisgarh,Central,Summer,1982,-0.8599999999999994,30.23
Chhattisgarh,Central,Monsoon,1982,0.2799999999999976,27.85
Chhattisgarh,Central,Post Monsoon,1982,0.16000000000000014,22.36
Dadra and Nagar Haveli,West,Jan,1982,0.5399999999999991,21.94
Dadra and Nagar Haveli,West,Feb,1982,-0.41000000000000014,23.38
Dadra and Nagar Haveli,West,Mar,1982,-1.25,26.68
Dadra and Nagar Haveli,West,Apr,1982,-0.9699999999999989,29.16
Dadra and Nagar Haveli,West,May,1982,-0.75,30.44
Dadra and Nagar Haveli,West,Jun,1982,0.4200000000000017,29.02
Dadra and Nagar Haveli,West,Jul,1982,0.629999999999999,26.85
Dadra and Nagar Haveli,West,Aug,1982,0.08000000000000185,26.31
Dadra and Nagar Haveli,West,Sep,1982,0.1999999999999993,26.78
Dadra and Nagar Haveli,West,Oct,1982,0.8399999999999999,27.57
Dadra and Nagar Haveli,West,Nov,1982,0.08999999999999986,25.46
Dadra and Nagar Haveli,West,Dec,1982,0.75,23.18
Dadra and Nagar Haveli,West,Annual,1982,0.010000000000001563,26.4
Dadra and Nagar Haveli,West,Winter,1982,0.05999999999999872,22.67
Dadra and Nagar Haveli,West,Summer,1982,-0.990000000000002,28.76
Dadra and Nagar Haveli,West,Monsoon,1982,0.33000000000000185,27.24
Dadra and Nagar Haveli,West,Post Monsoon,1982,0.5600000000000023,25.4
Daman and Diu,West,Jan,1982,0.22000000000000242,21.74
Daman and Diu,West,Feb,1982,-0.6499999999999986,22.91
